data,hora_inicio,hora_termino,numero_os,numero_op,qtde_op,cod_parada,parada,cod_operador,cod_produto_maquina,servico_maquina,total_minutos
08/03/2023,08:00:00,09:30:00,108214,19301,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,183,6792,PRE-TESTE,90
08/03/2023,08:00:00,09:30:00,108134,19671,11,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,106,6029,PRE-TESTE,90
08/03/2023,08:00:00,08:40:00,108202,19625,80,15,PROCESSO PRODUÇÃO ESPECÍFICO - NÃO CALCULA PRODUTI,133,6905,PRODUÇÃO,40
08/03/2023,08:00:00,09:30:00,108163,19075,400,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,126,6913,PRODUÇÃO,90
08/03/2023,08:00:00,08:38:00,108182,19607,150,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,159,6495,TESTE,38
08/03/2023,08:00:00,08:40:00,108158,19854,17,3,TROCA DE O.S.,179,7368,PRODUÇÃO,40
08/03/2023,08:00:00,09:10:00,108162,19075,400,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,121,6913,PRODUÇÃO,70
08/03/2023,08:00:00,09:00:00,108464,19625,80,3,TROCA DE O.S.,73,6905,PRODUÇÃO,60
09/03/2023,17:50:00,18:00:00,108355,19301,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,183,6792,PRE-TESTE,10
09/03/2023,17:40:00,18:00:00,108509,19299,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,3979,PRE-TESTE,20
09/03/2023,17:30:00,17:36:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,128,25,APONTAMENTO NO GESTOR DE SERVIÇO AVULSO,6
09/03/2023,17:28:00,17:57:00,0,0,0,3,TROCA DE O.S.,180,16,GRAVAÇÃO DE MICROCONTROLADOR,29
09/03/2023,17:20:00,17:23:00,108577,19768,60,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,204,6905,PRODUÇÃO,3
09/03/2023,17:13:00,17:52:00,108346,19212,100,3,TROCA DE O.S.,150,7228,SEPARACAO,39
09/03/2023,17:00:00,17:03:00,108552,20106,30,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,216,7045,PRODUÇÃO,3
09/03/2023,17:00:00,17:08:00,108464,19625,80,2,NECESSIDADES OU ASSUNTOS PESSOAIS,73,6905,PRODUÇÃO,8
09/03/2023,17:00:00,17:38:00,108337,19793,6,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,52,6029,PRODUÇÃO,38
09/03/2023,17:00:00,17:11:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,204,25,APONTAMENTO NO GESTOR DE SERVIÇO AVULSO,11
09/03/2023,16:50:00,16:58:00,108328,20077,20,19,REGISTRO DO APONTAMENTO NO SISTEMA,122,6069,PRODUÇÃO,8
09/03/2023,16:42:00,16:53:00,108557,20106,30,3,TROCA DE O.S.,215,7045,PRODUÇÃO,11
09/03/2023,16:30:00,17:00:00,108329,19524,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,155,5601,TESTE,30
09/03/2023,16:25:00,17:00:00,108464,19625,80,3,TROCA DE O.S.,73,6905,PRODUÇÃO,35
09/03/2023,16:20:00,16:25:00,108464,19625,80,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,73,6905,PRODUÇÃO,5
09/03/2023,16:17:00,16:30:00,108329,19524,10,3,TROCA DE O.S.,155,5601,TESTE,13
09/03/2023,16:12:00,16:16:00,108319,19458,20,19,REGISTRO DO APONTAMENTO NO SISTEMA,195,6792,PRODUÇÃO,4
09/03/2023,16:06:00,16:21:00,108584,19603,100,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,151,5477,PRE-PRODUCAO,15
09/03/2023,16:05:00,16:32:00,108400,19799,6,3,TROCA DE O.S.,76,4648,SEPARACAO,27
09/03/2023,16:03:00,16:46:00,108813,18991,150,3,TROCA DE O.S.,46,5461,MECÂNICA,43
09/03/2023,16:03:00,17:55:00,108468,20040,8,3,TROCA DE O.S.,121,5030,PRODUÇÃO,112
09/03/2023,16:03:00,17:57:00,108460,19733,25,3,TROCA DE O.S.,175,6593,PRODUÇÃO,114
09/03/2023,16:03:00,16:10:00,108353,19853,17,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,60,6966,PRE-PRODUCAO,7
09/03/2023,16:03:00,17:40:00,108509,19299,20,3,TROCA DE O.S.,161,3979,PRE-TESTE,97
09/03/2023,16:00:00,16:38:00,108652,19818,30,3,TROCA DE O.S.,219,6921,PRODUÇÃO,38
09/03/2023,16:00:00,17:00:00,108578,19062,25,3,TROCA DE O.S.,72,7091,MECÂNICA,60
09/03/2023,16:00:00,16:10:00,108573,20080,30,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,209,5697,PRODUÇÃO,10
09/03/2023,16:00:00,17:28:00,0,0,0,3,TROCA DE O.S.,180,17,INSPEÇÃO DE PROCESSO / CONTROLE DE QUALIDADE,88
09/03/2023,16:00:00,16:20:00,0,0,0,3,TROCA DE O.S.,93,2,EMBALAGEM,20
09/03/2023,15:40:00,15:45:00,108316,19720,60,19,REGISTRO DO APONTAMENTO NO SISTEMA,155,6104,TESTE,5
09/03/2023,15:39:00,15:45:00,108556,19606,60,10,REUNIÃO,212,6096,PRE-PRODUCAO,6
09/03/2023,15:39:00,15:45:00,0,0,0,10,REUNIÃO,151,0,,6
09/03/2023,15:39:00,15:45:00,0,0,0,10,REUNIÃO,52,12,PARADA PARA REUNIÃO,6
09/03/2023,15:39:00,15:45:00,108330,20008,8,10,REUNIÃO,204,7377,PRE-PRODUCAO,6
09/03/2023,15:38:00,15:45:00,0,0,0,10,REUNIÃO,219,12,PARADA PARA REUNIÃO,7
09/03/2023,15:38:00,15:44:00,0,0,0,10,REUNIÃO,209,0,,6
09/03/2023,15:38:00,15:44:00,108576,19062,25,10,REUNIÃO,198,7091,MECÂNICA,6
09/03/2023,15:38:00,15:44:00,0,0,0,10,REUNIÃO,216,15,TREINAMENTO,6
09/03/2023,15:38:00,15:45:00,0,0,0,10,REUNIÃO,215,15,TREINAMENTO,7
09/03/2023,15:38:00,15:45:00,0,0,0,10,REUNIÃO,214,15,TREINAMENTO,7
09/03/2023,15:38:00,15:45:00,0,0,0,10,REUNIÃO,128,12,PARADA PARA REUNIÃO,7
09/03/2023,15:38:00,15:45:00,0,0,0,10,REUNIÃO,171,12,PARADA PARA REUNIÃO,7
09/03/2023,15:38:00,15:39:00,108315,20032,1,19,REGISTRO DO APONTAMENTO NO SISTEMA,151,7376,PRE-PRODUCAO,1
09/03/2023,15:35:00,15:45:00,0,0,0,10,REUNIÃO,133,3,TEMPO OCIOSO (SEM ATIVIDADE),10
09/03/2023,15:34:00,15:38:00,108375,19934,10,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,147,6096,PRE-PRODUCAO,4
09/03/2023,15:30:00,15:38:00,108347,19795,21,3,TROCA DE O.S.,214,5773,PRODUÇÃO,8
09/03/2023,15:20:00,15:34:00,108375,19934,10,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,147,6096,PRE-PRODUCAO,14
09/03/2023,15:16:00,15:43:00,108345,19212,100,3,TROCA DE O.S.,202,7228,SEPARACAO,27
09/03/2023,15:04:00,15:37:00,108328,20077,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,122,6069,PRODUÇÃO,33
09/03/2023,15:00:00,15:05:00,0,0,0,3,TROCA DE O.S.,115,11,REGISTROS DE RNC DE O.P. ENCERRADA,5
09/03/2023,14:43:00,15:40:00,108316,19720,60,3,TROCA DE O.S.,155,6104,TESTE,57
09/03/2023,14:31:00,15:15:00,108819,20082,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,179,6299,PRODUÇÃO,44
09/03/2023,14:30:00,14:46:00,0,0,0,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,106,11,REGISTROS DE RNC DE O.P. ENCERRADA,16
09/03/2023,14:30:00,15:36:00,108353,19853,17,3,TROCA DE O.S.,60,6966,PRE-PRODUCAO,66
09/03/2023,14:26:00,15:15:00,108300,19514,33,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,209,5707,PRODUÇÃO,49
09/03/2023,14:15:00,14:20:00,108283,20068,10,19,REGISTRO DO APONTAMENTO NO SISTEMA,179,6927,PRODUÇÃO,5
09/03/2023,14:15:00,14:25:00,108312,19793,6,19,REGISTRO DO APONTAMENTO NO SISTEMA,161,6029,PRE-TESTE,10
09/03/2023,14:05:00,14:23:00,108573,20080,30,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,209,5697,PRODUÇÃO,18
09/03/2023,13:50:00,15:38:00,108652,19818,30,3,TROCA DE O.S.,219,6921,PRODUÇÃO,108
09/03/2023,13:50:00,14:05:00,0,0,0,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,209,0,,15
09/03/2023,13:45:00,13:52:00,108286,19985,25,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,106,3920,TESTE,7
09/03/2023,13:40:00,13:50:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,199,2,EMBALAGEM,10
09/03/2023,13:40:00,13:43:00,108269,19606,60,19,REGISTRO DO APONTAMENTO NO SISTEMA,209,6096,PRE-PRODUCAO,3
09/03/2023,13:40:00,13:45:00,108273,19854,17,19,REGISTRO DO APONTAMENTO NO SISTEMA,147,7368,PRODUÇÃO,5
09/03/2023,13:39:00,15:39:00,108331,20008,8,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,52,7377,PRE-PRODUCAO,120
09/03/2023,13:37:00,15:38:00,0,0,0,3,TROCA DE O.S.,216,15,TREINAMENTO,121
09/03/2023,13:35:00,15:38:00,0,0,0,3,TROCA DE O.S.,215,15,TREINAMENTO,123
09/03/2023,13:35:00,15:04:00,108328,20077,20,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,122,6069,PRODUÇÃO,89
09/03/2023,13:30:00,15:35:00,108465,19733,25,3,TROCA DE O.S.,133,6593,PRODUÇÃO,125
09/03/2023,13:30:00,14:10:00,108287,19528,10,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,93,7091,FINALIZAÇÃO DE PRODUTO,40
09/03/2023,13:30:00,14:00:00,108312,19793,6,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,6029,PRE-TESTE,30
09/03/2023,13:26:00,13:39:00,108337,19793,6,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,52,6029,PRODUÇÃO,13
09/03/2023,13:23:00,13:45:00,108286,19985,25,3,TROCA DE O.S.,106,3920,TESTE,22
09/03/2023,13:18:00,13:22:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,151,0,,4
09/03/2023,13:13:00,13:18:00,108262,19606,60,19,REGISTRO DO APONTAMENTO NO SISTEMA,151,6096,PRE-PRODUCAO,5
09/03/2023,13:05:00,13:30:00,108287,19528,10,3,TROCA DE O.S.,93,7091,FINALIZAÇÃO DE PRODUTO,25
09/03/2023,13:01:00,13:58:00,108409,19918,11,3,TROCA DE O.S.,76,7272,SEPARACAO,57
09/03/2023,13:00:00,13:50:00,109040,19816,10,3,TROCA DE O.S.,218,6828,PRODUÇÃO,50
09/03/2023,13:00:00,13:50:00,0,0,0,3,TROCA DE O.S.,219,15,TREINAMENTO,50
09/03/2023,13:00:00,15:38:00,108576,19062,25,3,TROCA DE O.S.,198,7091,MECÂNICA,158
09/03/2023,13:00:00,15:39:00,108556,19606,60,3,TROCA DE O.S.,212,6096,PRE-PRODUCAO,159
09/03/2023,13:00:00,15:38:00,108545,19795,21,10,REUNIÃO,217,5773,PRODUÇÃO,158
09/03/2023,13:00:00,15:07:00,0,0,0,3,TROCA DE O.S.,180,16,GRAVAÇÃO DE MICROCONTROLADOR,127
09/03/2023,13:00:00,15:39:00,108406,19744,12,3,TROCA DE O.S.,210,6243,PRE-PRODUCAO,159
09/03/2023,13:00:00,15:38:00,108349,19984,60,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,171,6104,PRE-PRODUCAO,158
09/03/2023,13:00:00,15:38:00,108336,19744,12,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,128,6243,PRE-PRODUCAO,158
09/03/2023,13:00:00,15:37:00,108468,20040,8,3,TROCA DE O.S.,121,5030,PRODUÇÃO,157
09/03/2023,13:00:00,15:40:00,108460,19733,25,3,TROCA DE O.S.,175,6593,PRODUÇÃO,160
09/03/2023,13:00:00,15:37:00,108464,19625,80,3,TROCA DE O.S.,73,6905,PRODUÇÃO,157
09/03/2023,13:00:00,14:48:00,108347,19795,21,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,214,5773,PRODUÇÃO,108
09/03/2023,13:00:00,14:30:00,108348,19371,150,3,TROCA DE O.S.,120,6495,TESTE,90
09/03/2023,13:00:00,15:00:00,108314,18932,20,3,TROCA DE O.S.,115,6276,MECÂNICA,120
09/03/2023,13:00:00,15:39:00,108330,20008,8,3,TROCA DE O.S.,204,7377,PRE-PRODUCAO,159
09/03/2023,13:00:00,13:26:00,108331,20008,8,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,52,7377,PRE-PRODUCAO,26
09/03/2023,13:00:00,15:40:00,108319,19458,20,3,TROCA DE O.S.,195,6792,PRODUÇÃO,160
09/03/2023,13:00:00,15:40:00,108301,19458,20,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,103,6792,PRODUÇÃO,160
09/03/2023,13:00:00,13:20:00,108268,19523,30,3,TROCA DE O.S.,155,5751,TESTE,20
09/03/2023,13:00:00,13:30:00,108312,19793,6,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,6029,PRE-TESTE,30
09/03/2023,13:00:00,13:35:00,108328,20077,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,122,6069,PRODUÇÃO,35
09/03/2023,11:51:00,12:00:00,108464,19625,80,2,NECESSIDADES OU ASSUNTOS PESSOAIS,73,6905,PRODUÇÃO,9
09/03/2023,11:30:00,11:32:00,108167,18931,19,19,REGISTRO DO APONTAMENTO NO SISTEMA,121,6243,PRE-PRODUCAO,2
09/03/2023,11:30:00,11:35:00,108244,19528,10,19,REGISTRO DO APONTAMENTO NO SISTEMA,106,7091,TESTE,5
09/03/2023,11:30:00,12:00:00,108312,19793,6,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,6029,PRE-TESTE,30
09/03/2023,11:25:00,11:40:00,0,0,0,3,TROCA DE O.S.,93,6,SERVIÇOS PARA OUTROS SETORES,15
09/03/2023,11:25:00,11:28:00,108239,20040,8,19,REGISTRO DO APONTAMENTO NO SISTEMA,198,5030,MECÂNICA,3
09/03/2023,11:11:00,11:19:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,209,0,,8
09/03/2023,10:55:00,11:00:00,108349,19984,60,19,REGISTRO DO APONTAMENTO NO SISTEMA,171,6104,PRE-PRODUCAO,5
09/03/2023,10:53:00,11:08:00,108230,19044,48,19,REGISTRO DO APONTAMENTO NO SISTEMA,172,5714,PRE-TESTE,15
09/03/2023,10:40:00,11:30:00,108312,19793,6,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,6029,PRE-TESTE,50
09/03/2023,10:30:00,10:35:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,53,25,APONTAMENTO NO GESTOR DE SERVIÇO AVULSO,5
09/03/2023,10:20:00,10:37:00,108230,19044,48,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,172,5714,PRE-TESTE,17
09/03/2023,10:18:00,10:20:00,108219,19044,48,19,REGISTRO DO APONTAMENTO NO SISTEMA,172,5714,TESTE,2
09/03/2023,10:15:00,10:21:00,0,0,0,2,NECESSIDADES OU ASSUNTOS PESSOAIS,151,0,,6
09/03/2023,10:00:00,10:10:00,0,0,0,3,TROCA DE O.S.,93,2,EMBALAGEM,10
09/03/2023,09:48:00,11:15:00,108465,19733,25,3,TROCA DE O.S.,133,6593,PRODUÇÃO,87
09/03/2023,09:48:00,10:30:00,0,0,0,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,53,11,REGISTROS DE RNC DE O.P. ENCERRADA,42
09/03/2023,09:48:00,11:30:00,108240,19206,20,3,TROCA DE O.S.,155,4196,TESTE,102
09/03/2023,09:48:00,10:10:00,108244,19528,10,3,TROCA DE O.S.,106,7091,TESTE,22
09/03/2023,09:48:00,10:40:00,108312,19793,6,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,6029,PRE-TESTE,52
09/03/2023,09:48:00,10:15:00,108214,19301,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,183,6792,PRE-TESTE,27
09/03/2023,09:48:00,10:05:00,107994,18047,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,52,575,PRODUÇÃO,17
09/03/2023,09:48:00,11:51:00,108464,19625,80,3,TROCA DE O.S.,73,6905,PRODUÇÃO,123
09/03/2023,09:47:00,11:06:00,109040,19816,10,3,TROCA DE O.S.,218,6828,PRODUÇÃO,79
09/03/2023,09:45:00,11:45:00,108652,19818,30,3,TROCA DE O.S.,219,6921,PRODUÇÃO,120
09/03/2023,09:45:00,10:00:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,93,2,EMBALAGEM,15
09/03/2023,09:45:00,10:15:00,108262,19606,60,3,TROCA DE O.S.,151,6096,PRE-PRODUCAO,30
09/03/2023,09:45:00,11:10:00,108271,19795,21,3,TROCA DE O.S.,215,5773,PRODUÇÃO,85
09/03/2023,09:45:00,10:30:00,0,0,0,15,PROCESSO PRODUÇÃO ESPECÍFICO - NÃO CALCULA PRODUTI,60,6,SERVIÇOS PARA OUTROS SETORES,45
09/03/2023,09:45:00,10:10:00,108217,19607,150,3,TROCA DE O.S.,199,6495,FINALIZAÇÃO DE PRODUTO,25
09/03/2023,09:11:00,09:14:00,108205,19798,4,19,REGISTRO DO APONTAMENTO NO SISTEMA,198,4648,MECÂNICA,3
09/03/2023,09:10:00,09:30:00,108330,20008,8,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,204,7377,PRE-PRODUCAO,20
09/03/2023,09:00:00,09:30:00,108312,19793,6,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,6029,PRE-TESTE,30
09/03/2023,09:00:00,09:15:00,108202,19625,80,19,REGISTRO DO APONTAMENTO NO SISTEMA,133,6905,PRODUÇÃO,15
09/03/2023,08:45:00,09:01:00,108278,19795,21,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,216,5773,PRODUÇÃO,16
09/03/2023,08:39:00,09:10:00,108330,20008,8,3,TROCA DE O.S.,204,7377,PRE-PRODUCAO,31
09/03/2023,08:35:00,09:30:00,107994,18047,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,52,575,PRODUÇÃO,55
09/03/2023,08:34:00,08:39:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,204,25,APONTAMENTO NO GESTOR DE SERVIÇO AVULSO,5
09/03/2023,08:27:00,08:35:00,109549,20080,30,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,139,5697,PRODUÇÃO,8
09/03/2023,08:25:00,08:31:00,108210,19075,400,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,175,6913,ACABAMENTOS,6
09/03/2023,08:20:00,08:26:00,108269,19606,60,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,209,6096,PRE-PRODUCAO,6
09/03/2023,08:00:00,08:27:00,109549,20080,30,15,PROCESSO PRODUÇÃO ESPECÍFICO - NÃO CALCULA PRODUTI,139,5697,PRODUÇÃO,27
09/03/2023,08:00:00,08:42:00,0,0,0,3,TROCA DE O.S.,180,16,GRAVAÇÃO DE MICROCONTROLADOR,42
09/03/2023,08:00:00,09:30:00,0,0,0,15,PROCESSO PRODUÇÃO ESPECÍFICO - NÃO CALCULA PRODUTI,60,6,SERVIÇOS PARA OUTROS SETORES,90
09/03/2023,08:00:00,08:18:00,0,0,0,3,TROCA DE O.S.,202,5,MONITORAMENTO DE PROCESSO INTERNO,18
09/03/2023,08:00:00,09:30:00,0,0,0,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,53,11,REGISTROS DE RNC DE O.P. ENCERRADA,90
09/03/2023,08:00:00,08:20:00,108269,19606,60,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,209,6096,PRE-PRODUCAO,20
09/03/2023,08:00:00,08:45:00,108278,19795,21,3,TROCA DE O.S.,216,5773,PRODUÇÃO,45
09/03/2023,08:00:00,08:20:00,108271,19795,21,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,215,5773,PRODUÇÃO,20
09/03/2023,08:00:00,08:48:00,108230,19044,48,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,172,5714,PRE-TESTE,48
09/03/2023,08:00:00,09:30:00,108213,19714,11,3,TROCA DE O.S.,155,6096,TESTE,90
09/03/2023,08:00:00,08:25:00,108210,19075,400,3,TROCA DE O.S.,175,6913,ACABAMENTOS,25
09/03/2023,08:00:00,09:30:00,108214,19301,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,183,6792,PRE-TESTE,90
09/03/2023,08:00:00,08:20:00,108202,19625,80,3,TROCA DE O.S.,133,6905,PRODUÇÃO,20
09/03/2023,08:00:00,08:15:00,108464,19625,80,3,TROCA DE O.S.,73,6905,PRODUÇÃO,15
10/03/2023,16:54:00,16:57:00,108567,19879,20,3,TROCA DE O.S.,175,6096,PRE-PRODUCAO,3
10/03/2023,16:49:00,17:00:00,108570,19800,60,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,121,5461,PRE-PRODUCAO,11
10/03/2023,16:47:00,16:54:00,108567,19879,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,175,6096,PRE-PRODUCAO,7
10/03/2023,16:45:00,17:00:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,199,2,EMBALAGEM,15
10/03/2023,16:35:00,16:55:00,0,0,0,3,TROCA DE O.S.,93,14,ORGANIZACAO E LIMPEZA,20
10/03/2023,16:30:00,16:32:00,108564,19793,6,19,REGISTRO DO APONTAMENTO NO SISTEMA,161,6029,TESTE,2
10/03/2023,16:28:00,16:40:00,108575,20106,30,10,REUNIÃO,213,7045,PRODUÇÃO,12
10/03/2023,16:20:00,16:35:00,0,0,0,2,NECESSIDADES OU ASSUNTOS PESSOAIS,93,2,EMBALAGEM,15
10/03/2023,16:15:00,16:30:00,108534,20010,14,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,155,3348,TESTE,15
10/03/2023,16:11:00,16:17:00,108746,18932,20,2,NECESSIDADES OU ASSUNTOS PESSOAIS,73,6276,PRE-PRODUCAO,6
10/03/2023,16:04:00,16:47:00,108567,19879,20,3,TROCA DE O.S.,175,6096,PRE-PRODUCAO,43
10/03/2023,16:03:00,16:11:00,108746,18932,20,3,TROCA DE O.S.,73,6276,PRE-PRODUCAO,8
10/03/2023,16:03:00,16:49:00,108570,19800,60,3,TROCA DE O.S.,121,5461,PRE-PRODUCAO,46
10/03/2023,16:03:00,16:15:00,108431,19945,50,19,REGISTRO DO APONTAMENTO NO SISTEMA,155,6735,TESTE,12
10/03/2023,16:00:00,16:20:00,0,0,0,3,TROCA DE O.S.,93,2,EMBALAGEM,20
10/03/2023,16:00:00,16:28:00,108575,20106,30,3,TROCA DE O.S.,213,7045,PRODUÇÃO,28
10/03/2023,16:00:00,16:57:00,0,0,0,3,TROCA DE O.S.,180,16,GRAVAÇÃO DE MICROCONTROLADOR,57
10/03/2023,16:00:00,16:05:00,108520,19964,10,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,69,7171,PRODUÇÃO,5
10/03/2023,15:35:00,15:40:00,108485,20080,30,19,REGISTRO DO APONTAMENTO NO SISTEMA,53,5697,PRODUÇÃO,5
10/03/2023,15:20:00,15:45:00,108431,19945,50,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,155,6735,TESTE,25
10/03/2023,15:00:00,15:45:00,0,0,0,3,TROCA DE O.S.,161,22,CONSERTO DE GIGAS OU FERRAMENTAS,45
10/03/2023,14:58:00,15:00:00,108470,19832,50,19,REGISTRO DO APONTAMENTO NO SISTEMA,209,4542,PRODUÇÃO,2
10/03/2023,14:57:00,15:15:00,108528,19500,122,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,172,4506,TESTE,18
10/03/2023,14:45:00,14:47:00,108468,20040,8,19,REGISTRO DO APONTAMENTO NO SISTEMA,121,5030,PRODUÇÃO,2
10/03/2023,14:40:00,15:00:00,108571,19798,4,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,4648,TESTE,20
10/03/2023,14:35:00,14:59:00,108464,19625,80,19,REGISTRO DO APONTAMENTO NO SISTEMA,73,6905,PRODUÇÃO,24
10/03/2023,14:30:00,14:45:00,108465,19733,25,19,REGISTRO DO APONTAMENTO NO SISTEMA,133,6593,PRODUÇÃO,15
10/03/2023,14:30:00,14:50:00,108360,19984,60,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,120,6104,TESTE,20
10/03/2023,14:30:00,14:40:00,108509,19299,20,19,REGISTRO DO APONTAMENTO NO SISTEMA,161,3979,PRE-TESTE,10
10/03/2023,14:28:00,14:37:00,17321,4839,10,3,TROCA DE O.S.,76,6817,SEPARACAO,9
10/03/2023,14:18:00,14:20:00,108459,19517,100,19,REGISTRO DO APONTAMENTO NO SISTEMA,172,4669,TESTE,2
10/03/2023,14:17:00,14:51:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,159,14,ORGANIZACAO E LIMPEZA,34
10/03/2023,14:16:00,14:25:00,108460,19733,25,19,REGISTRO DO APONTAMENTO NO SISTEMA,175,6593,PRODUÇÃO,9
10/03/2023,14:15:00,14:30:00,0,0,0,2,NECESSIDADES OU ASSUNTOS PESSOAIS,133,3,TEMPO OCIOSO (SEM ATIVIDADE),15
10/03/2023,14:15:00,14:35:00,108473,19983,25,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,93,3739,FINALIZAÇÃO DE PRODUTO,20
10/03/2023,14:02:00,14:17:00,108531,19768,60,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,210,6905,PRODUÇÃO,15
10/03/2023,14:00:00,14:30:00,108683,19372,100,3,TROCA DE O.S.,120,6497,TESTE,30
10/03/2023,14:00:00,14:20:00,0,0,0,10,REUNIÃO,161,20,REUNIÃO DE FEEDBACK/ ALINHAMENTOS,20
10/03/2023,14:00:00,14:50:00,0,0,0,3,TROCA DE O.S.,69,3,TEMPO OCIOSO (SEM ATIVIDADE),50
10/03/2023,14:00:00,14:15:00,108473,19983,25,3,TROCA DE O.S.,93,3739,FINALIZAÇÃO DE PRODUTO,15
10/03/2023,13:50:00,14:00:00,108509,19299,20,3,TROCA DE O.S.,161,3979,PRE-TESTE,10
10/03/2023,13:34:00,14:20:00,17321,4839,10,12,ATENDIMENTO AO BALCAO INTERNO - ALMOXARIFADO,76,6817,SEPARACAO,46
10/03/2023,13:30:00,14:00:00,108652,19818,30,3,TROCA DE O.S.,219,6921,PRODUÇÃO,30
